file,teff,log_g,he_label,url
T200000_g6.5_He0.3.txt,200000,6.5,0.3,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_6.50_0.700_0.300_003000-055000_2020-03-05_18_10_41.txt
T200000_g6.5_He0.5.txt,200000,6.5,0.5,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_6.50_0.500_0.500_003000-055000_2020-03-05_17_42_46.txt
T200000_g6.5_He0.7.txt,200000,6.5,0.7,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_6.50_0.300_0.700_003000-055000_2020-03-05_17_28_41.txt
T200000_g6.5_He0.9.txt,200000,6.5,0.9,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_6.50_0.100_0.900_003000-055000_2020-03-05_16_52_47.txt
T200000_g6.5_He1.0.txt,200000,6.5,1.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_6.50_0.000_1.000_003000-055000_2020-03-05_16_16_52.txt
T200000_g7.0_He0.0.txt,200000,7.0,0.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_7.00_1.000_0.000_003000-055000_2020-03-05_18_53_09.txt
T200000_g7.0_He0.1.txt,200000,7.0,0.1,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_7.00_0.900_0.100_003000-055000_2020-03-05_18_38_44.txt
T200000_g7.0_He0.3.txt,200000,7.0,0.3,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_7.00_0.700_0.300_003000-055000_2020-03-05_18_11_34.txt
T200000_g7.0_He0.5.txt,200000,7.0,0.5,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_7.00_0.500_0.500_003000-055000_2020-03-05_17_47_39.txt
T200000_g7.0_He0.7.txt,200000,7.0,0.7,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_7.00_0.300_0.700_003000-055000_2020-03-05_17_29_03.txt
T200000_g7.0_He0.9.txt,200000,7.0,0.9,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_7.00_0.100_0.900_003000-055000_2020-03-05_16_53_27.txt
T200000_g7.0_He1.0.txt,200000,7.0,1.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_7.00_0.000_1.000_003000-055000_2020-03-05_16_16_56.txt
T200000_g7.5_He0.0.txt,200000,7.5,0.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_7.50_1.000_0.000_003000-055000_2020-03-05_18_53_44.txt
T200000_g7.5_He0.1.txt,200000,7.5,0.1,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_7.50_0.900_0.100_003000-055000_2020-03-05_18_40_09.txt
T200000_g7.5_He0.3.txt,200000,7.5,0.3,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_7.50_0.700_0.300_003000-055000_2020-03-05_18_12_08.txt
T200000_g7.5_He0.5.txt,200000,7.5,0.5,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_7.50_0.500_0.500_003000-055000_2020-03-05_17_43_33.txt
T200000_g7.5_He0.7.txt,200000,7.5,0.7,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_7.50_0.300_0.700_003000-055000_2020-03-05_17_30_01.txt
T200000_g7.5_He0.9.txt,200000,7.5,0.9,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_7.50_0.100_0.900_003000-055000_2020-03-05_16_55_47.txt
T200000_g7.5_He1.0.txt,200000,7.5,1.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_7.50_0.000_1.000_003000-055000_2020-03-05_16_19_20.txt
T200000_g8.0_He0.0.txt,200000,8.0,0.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_8.00_1.000_0.000_003000-055000_2020-03-05_18_55_26.txt
T200000_g8.0_He0.1.txt,200000,8.0,0.1,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_8.00_0.900_0.100_003000-055000_2020-03-05_18_41_47.txt
T200000_g8.0_He0.3.txt,200000,8.0,0.3,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_8.00_0.700_0.300_003000-055000_2020-03-05_18_13_38.txt
T200000_g8.0_He0.5.txt,200000,8.0,0.5,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_8.00_0.500_0.500_003000-055000_2020-03-05_17_46_01.txt
T200000_g8.0_He0.7.txt,200000,8.0,0.7,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_8.00_0.300_0.700_003000-055000_2020-03-05_17_31_33.txt
T200000_g8.0_He0.9.txt,200000,8.0,0.9,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_8.00_0.100_0.900_003000-055000_2020-03-05_16_58_37.txt
T200000_g8.0_He1.0.txt,200000,8.0,1.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0200000_8.00_0.000_1.000_003000-055000_2020-03-05_16_23_20.txt
T60000_g6.5_He0.0.txt,60000,6.5,0.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_6.50_1.000_0.000_003000-055000_2020-01-20_16_16_31.txt
T60000_g6.5_He0.1.txt,60000,6.5,0.1,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_6.50_0.900_0.100_003000-055000_2020-01-20_16_12_05.txt
T60000_g6.5_He0.3.txt,60000,6.5,0.3,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_6.50_0.700_0.300_003000-055000_2020-01-20_16_03_33.txt
T60000_g6.5_He0.5.txt,60000,6.5,0.5,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_6.50_0.500_0.500_003000-055000_2020-01-20_15_54_57.txt
T60000_g6.5_He0.7.txt,60000,6.5,0.7,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_6.50_0.300_0.700_003000-055000_2020-01-20_15_46_08.txt
T60000_g6.5_He0.9.txt,60000,6.5,0.9,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_6.50_0.100_0.900_003000-055000_2020-01-20_15_37_51.txt
T60000_g6.5_He1.0.txt,60000,6.5,1.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_6.50_0.000_1.000_003000-055000_2020-01-20_15_34_11.txt
T60000_g7.0_He0.0.txt,60000,7.0,0.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_7.00_1.000_0.000_003000-055000_2020-01-20_16_16_54.txt
T60000_g7.0_He0.1.txt,60000,7.0,0.1,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_7.00_0.900_0.100_003000-055000_2020-01-20_16_12_46.txt
T60000_g7.0_He0.3.txt,60000,7.0,0.3,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_7.00_0.700_0.300_003000-055000_2020-01-20_16_04_14.txt
T60000_g7.0_He0.5.txt,60000,7.0,0.5,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_7.00_0.500_0.500_003000-055000_2020-01-20_15_55_31.txt
T60000_g7.0_He0.7.txt,60000,7.0,0.7,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_7.00_0.300_0.700_003000-055000_2020-01-20_15_46_52.txt
T60000_g7.0_He0.9.txt,60000,7.0,0.9,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_7.00_0.100_0.900_003000-055000_2020-01-20_15_38_32.txt
T60000_g7.0_He1.0.txt,60000,7.0,1.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_7.00_0.000_1.000_003000-055000_2020-01-20_15_34_44.txt
T60000_g7.5_He0.0.txt,60000,7.5,0.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_7.50_1.000_0.000_003000-055000_2020-01-20_16_17_27.txt
T60000_g7.5_He0.1.txt,60000,7.5,0.1,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_7.50_0.900_0.100_003000-055000_2020-01-20_16_13_10.txt
T60000_g7.5_He0.3.txt,60000,7.5,0.3,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_7.50_0.700_0.300_003000-055000_2020-01-20_16_04_34.txt
T60000_g7.5_He0.5.txt,60000,7.5,0.5,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_7.50_0.500_0.500_003000-055000_2020-01-20_15_56_13.txt
T60000_g7.5_He0.7.txt,60000,7.5,0.7,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_7.50_0.300_0.700_003000-055000_2020-01-20_15_47_09.txt
T60000_g7.5_He0.9.txt,60000,7.5,0.9,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_7.50_0.100_0.900_003000-055000_2020-01-20_15_39_03.txt
T60000_g7.5_He1.0.txt,60000,7.5,1.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_7.50_0.000_1.000_003000-055000_2020-01-20_15_34_57.txt
T60000_g8.0_He0.0.txt,60000,8.0,0.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_8.00_1.000_0.000_003000-055000_2020-01-20_16_18_11.txt
T60000_g8.0_He0.1.txt,60000,8.0,0.1,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_8.00_0.900_0.100_003000-055000_2020-01-20_16_13_52.txt
T60000_g8.0_He0.3.txt,60000,8.0,0.3,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_8.00_0.700_0.300_003000-055000_2020-01-20_16_05_19.txt
T60000_g8.0_He0.5.txt,60000,8.0,0.5,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_8.00_0.500_0.500_003000-055000_2020-01-20_15_56_41.txt
T60000_g8.0_He0.7.txt,60000,8.0,0.7,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_8.00_0.300_0.700_003000-055000_2020-01-20_15_47_50.txt
T60000_g8.0_He0.9.txt,60000,8.0,0.9,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_8.00_0.100_0.900_003000-055000_2020-01-20_15_39_33.txt
T60000_g8.0_He1.0.txt,60000,8.0,1.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0060000_8.00_0.000_1.000_003000-055000_2020-01-20_15_35_11.txt
T70000_g6.5_He0.0.txt,70000,6.5,0.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_6.50_1.000_0.000_003000-055000_2020-01-20_16_16_32.txt
T70000_g6.5_He0.1.txt,70000,6.5,0.1,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_6.50_0.900_0.100_003000-055000_2020-01-20_16_12_10.txt
T70000_g6.5_He0.3.txt,70000,6.5,0.3,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_6.50_0.700_0.300_003000-055000_2020-01-20_16_03_36.txt
T70000_g6.5_He0.5.txt,70000,6.5,0.5,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_6.50_0.500_0.500_003000-055000_2020-01-20_15_55_00.txt
T70000_g6.5_He0.7.txt,70000,6.5,0.7,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_6.50_0.300_0.700_003000-055000_2020-01-20_15_46_11.txt
T70000_g6.5_He0.9.txt,70000,6.5,0.9,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_6.50_0.100_0.900_003000-055000_2020-01-20_15_37_53.txt
T70000_g6.5_He1.0.txt,70000,6.5,1.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_6.50_0.000_1.000_003000-055000_2020-01-20_15_34_12.txt
T70000_g7.0_He0.0.txt,70000,7.0,0.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_7.00_1.000_0.000_003000-055000_2020-01-20_16_16_55.txt
T70000_g7.0_He0.1.txt,70000,7.0,0.1,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_7.00_0.900_0.100_003000-055000_2020-01-20_16_12_48.txt
T70000_g7.0_He0.3.txt,70000,7.0,0.3,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_7.00_0.700_0.300_003000-055000_2020-01-20_16_04_16.txt
T70000_g7.0_He0.5.txt,70000,7.0,0.5,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_7.00_0.500_0.500_003000-055000_2020-01-20_15_55_32.txt
T70000_g7.0_He0.7.txt,70000,7.0,0.7,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_7.00_0.300_0.700_003000-055000_2020-01-20_15_46_52.txt
T70000_g7.0_He0.9.txt,70000,7.0,0.9,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_7.00_0.100_0.900_003000-055000_2020-01-20_15_38_37.txt
T70000_g7.0_He1.0.txt,70000,7.0,1.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_7.00_0.000_1.000_003000-055000_2020-01-20_15_34_45.txt
T70000_g7.5_He0.0.txt,70000,7.5,0.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_7.50_1.000_0.000_003000-055000_2020-01-20_16_17_31.txt
T70000_g7.5_He0.1.txt,70000,7.5,0.1,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_7.50_0.900_0.100_003000-055000_2020-01-20_16_13_10.txt
T70000_g7.5_He0.3.txt,70000,7.5,0.3,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_7.50_0.700_0.300_003000-055000_2020-01-20_16_04_43.txt
T70000_g7.5_He0.5.txt,70000,7.5,0.5,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_7.50_0.500_0.500_003000-055000_2020-01-20_15_56_19.txt
T70000_g7.5_He0.7.txt,70000,7.5,0.7,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_7.50_0.300_0.700_003000-055000_2020-01-20_15_47_09.txt
T70000_g7.5_He0.9.txt,70000,7.5,0.9,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_7.50_0.100_0.900_003000-055000_2020-01-20_15_39_04.txt
T70000_g7.5_He1.0.txt,70000,7.5,1.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_7.50_0.000_1.000_003000-055000_2020-01-20_15_34_58.txt
T70000_g8.0_He0.0.txt,70000,8.0,0.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_8.00_1.000_0.000_003000-055000_2020-01-20_16_18_12.txt
T70000_g8.0_He0.1.txt,70000,8.0,0.1,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_8.00_0.900_0.100_003000-055000_2020-01-20_16_13_53.txt
T70000_g8.0_He0.3.txt,70000,8.0,0.3,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_8.00_0.700_0.300_003000-055000_2020-01-20_16_05_22.txt
T70000_g8.0_He0.5.txt,70000,8.0,0.5,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_8.00_0.500_0.500_003000-055000_2020-01-20_15_56_39.txt
T70000_g8.0_He0.7.txt,70000,8.0,0.7,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_8.00_0.300_0.700_003000-055000_2020-01-20_15_47_54.txt
T70000_g8.0_He0.9.txt,70000,8.0,0.9,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_8.00_0.100_0.900_003000-055000_2020-01-20_15_39_32.txt
T70000_g8.0_He1.0.txt,70000,8.0,1.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0070000_8.00_0.000_1.000_003000-055000_2020-01-20_15_35_14.txt
T80000_g6.5_He0.0.txt,80000,6.5,0.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_6.50_1.000_0.000_003000-055000_2020-01-20_16_16_34.txt
T80000_g6.5_He0.1.txt,80000,6.5,0.1,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_6.50_0.900_0.100_003000-055000_2020-01-20_16_12_10.txt
T80000_g6.5_He0.3.txt,80000,6.5,0.3,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_6.50_0.700_0.300_003000-055000_2020-01-20_16_03_38.txt
T80000_g6.5_He0.5.txt,80000,6.5,0.5,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_6.50_0.500_0.500_003000-055000_2020-01-20_15_55_06.txt
T80000_g6.5_He0.7.txt,80000,6.5,0.7,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_6.50_0.300_0.700_003000-055000_2020-01-20_15_46_11.txt
T80000_g6.5_He0.9.txt,80000,6.5,0.9,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_6.50_0.100_0.900_003000-055000_2020-01-20_15_37_59.txt
T80000_g6.5_He1.0.txt,80000,6.5,1.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_6.50_0.000_1.000_003000-055000_2020-01-20_15_34_12.txt
T80000_g7.0_He0.0.txt,80000,7.0,0.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_7.00_1.000_0.000_003000-055000_2020-01-20_16_16_57.txt
T80000_g7.0_He0.1.txt,80000,7.0,0.1,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_7.00_0.900_0.100_003000-055000_2020-01-20_16_12_48.txt
T80000_g7.0_He0.3.txt,80000,7.0,0.3,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_7.00_0.700_0.300_003000-055000_2020-01-20_16_04_15.txt
T80000_g7.0_He0.5.txt,80000,7.0,0.5,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_7.00_0.500_0.500_003000-055000_2020-01-20_15_55_35.txt
T80000_g7.0_He0.7.txt,80000,7.0,0.7,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_7.00_0.300_0.700_003000-055000_2020-01-20_15_46_53.txt
T80000_g7.0_He0.9.txt,80000,7.0,0.9,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_7.00_0.100_0.900_003000-055000_2020-01-20_15_38_46.txt
T80000_g7.0_He1.0.txt,80000,7.0,1.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_7.00_0.000_1.000_003000-055000_2020-01-20_15_34_44.txt
T80000_g7.5_He0.0.txt,80000,7.5,0.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_7.50_1.000_0.000_003000-055000_2020-01-20_16_17_35.txt
T80000_g7.5_He0.1.txt,80000,7.5,0.1,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_7.50_0.900_0.100_003000-055000_2020-01-20_16_13_20.txt
T80000_g7.5_He0.3.txt,80000,7.5,0.3,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_7.50_0.700_0.300_003000-055000_2020-01-20_16_04_44.txt
T80000_g7.5_He0.5.txt,80000,7.5,0.5,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_7.50_0.500_0.500_003000-055000_2020-01-20_15_56_19.txt
T80000_g7.5_He0.7.txt,80000,7.5,0.7,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_7.50_0.300_0.700_003000-055000_2020-01-20_15_47_11.txt
T80000_g7.5_He0.9.txt,80000,7.5,0.9,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_7.50_0.100_0.900_003000-055000_2020-01-20_15_39_04.txt
T80000_g7.5_He1.0.txt,80000,7.5,1.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_7.50_0.000_1.000_003000-055000_2020-01-20_15_34_58.txt
T80000_g8.0_He0.0.txt,80000,8.0,0.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_8.00_1.000_0.000_003000-055000_2020-01-20_16_18_13.txt
T80000_g8.0_He0.1.txt,80000,8.0,0.1,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_8.00_0.900_0.100_003000-055000_2020-01-20_16_13_54.txt
T80000_g8.0_He0.3.txt,80000,8.0,0.3,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_8.00_0.700_0.300_003000-055000_2020-01-20_16_05_24.txt
T80000_g8.0_He0.5.txt,80000,8.0,0.5,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_8.00_0.500_0.500_003000-055000_2020-01-20_15_56_39.txt
T80000_g8.0_He0.7.txt,80000,8.0,0.7,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_8.00_0.300_0.700_003000-055000_2020-01-20_15_47_56.txt
T80000_g8.0_He0.9.txt,80000,8.0,0.9,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_8.00_0.100_0.900_003000-055000_2020-01-20_15_39_31.txt
T80000_g8.0_He1.0.txt,80000,8.0,1.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0080000_8.00_0.000_1.000_003000-055000_2020-01-20_15_35_23.txt
T90000_g6.5_He0.0.txt,90000,6.5,0.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_6.50_1.000_0.000_003000-055000_2020-01-20_16_16_33.txt
T90000_g6.5_He0.1.txt,90000,6.5,0.1,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_6.50_0.900_0.100_003000-055000_2020-01-20_16_12_12.txt
T90000_g6.5_He0.3.txt,90000,6.5,0.3,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_6.50_0.700_0.300_003000-055000_2020-01-20_16_03_44.txt
T90000_g6.5_He0.5.txt,90000,6.5,0.5,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_6.50_0.500_0.500_003000-055000_2020-01-20_15_55_10.txt
T90000_g6.5_He0.7.txt,90000,6.5,0.7,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_6.50_0.300_0.700_003000-055000_2020-01-20_15_46_12.txt
T90000_g6.5_He0.9.txt,90000,6.5,0.9,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_6.50_0.100_0.900_003000-055000_2020-01-20_15_38_00.txt
T90000_g6.5_He1.0.txt,90000,6.5,1.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_6.50_0.000_1.000_003000-055000_2020-01-20_15_34_14.txt
T90000_g7.0_He0.0.txt,90000,7.0,0.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_7.00_1.000_0.000_003000-055000_2020-01-20_16_16_59.txt
T90000_g7.0_He0.1.txt,90000,7.0,0.1,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_7.00_0.900_0.100_003000-055000_2020-01-20_16_12_48.txt
T90000_g7.0_He0.3.txt,90000,7.0,0.3,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_7.00_0.700_0.300_003000-055000_2020-01-20_16_04_15.txt
T90000_g7.0_He0.5.txt,90000,7.0,0.5,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_7.00_0.500_0.500_003000-055000_2020-01-20_15_55_35.txt
T90000_g7.0_He0.7.txt,90000,7.0,0.7,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_7.00_0.300_0.700_003000-055000_2020-01-20_15_46_54.txt
T90000_g7.0_He0.9.txt,90000,7.0,0.9,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_7.00_0.100_0.900_003000-055000_2020-01-20_15_38_46.txt
T90000_g7.0_He1.0.txt,90000,7.0,1.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_7.00_0.000_1.000_003000-055000_2020-01-20_15_34_45.txt
T90000_g7.5_He0.0.txt,90000,7.5,0.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_7.50_1.000_0.000_003000-055000_2020-01-20_16_17_35.txt
T90000_g7.5_He0.1.txt,90000,7.5,0.1,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_7.50_0.900_0.100_003000-055000_2020-01-20_16_13_21.txt
T90000_g7.5_He0.3.txt,90000,7.5,0.3,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_7.50_0.700_0.300_003000-055000_2020-01-20_16_04_46.txt
T90000_g7.5_He0.5.txt,90000,7.5,0.5,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_7.50_0.500_0.500_003000-055000_2020-01-20_15_56_25.txt
T90000_g7.5_He0.7.txt,90000,7.5,0.7,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_7.50_0.300_0.700_003000-055000_2020-01-20_15_47_14.txt
T90000_g7.5_He0.9.txt,90000,7.5,0.9,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_7.50_0.100_0.900_003000-055000_2020-01-20_15_39_05.txt
T90000_g7.5_He1.0.txt,90000,7.5,1.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_7.50_0.000_1.000_003000-055000_2020-01-20_15_34_59.txt
T90000_g8.0_He0.0.txt,90000,8.0,0.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_8.00_1.000_0.000_003000-055000_2020-01-20_16_18_13.txt
T90000_g8.0_He0.1.txt,90000,8.0,0.1,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_8.00_0.900_0.100_003000-055000_2020-01-20_16_13_56.txt
T90000_g8.0_He0.3.txt,90000,8.0,0.3,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_8.00_0.700_0.300_003000-055000_2020-01-20_16_05_26.txt
T90000_g8.0_He0.5.txt,90000,8.0,0.5,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_8.00_0.500_0.500_003000-055000_2020-01-20_15_56_39.txt
T90000_g8.0_He0.7.txt,90000,8.0,0.7,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_8.00_0.300_0.700_003000-055000_2020-01-20_15_47_56.txt
T90000_g8.0_He0.9.txt,90000,8.0,0.9,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_8.00_0.100_0.900_003000-055000_2020-01-20_15_39_31.txt
T90000_g8.0_He1.0.txt,90000,8.0,1.0,https://dc.g-vo.org/getproduct/theossa/spec/upload/0090000_8.00_0.000_1.000_003000-055000_2020-01-20_15_35_24.txt
